awww 11-08-adultsUser70 i am so sorry honey :(,Statement
try Zoloft or Wellbutrin (sp?),Statement
PART,Other
PART,Other
no I had a roomate who did though,Other
i tried those too 11-08-adultsUser8,Statement
PART,Other
just knocked her out,Statement
OK - can someone kick 11-08-adultsUser66  for making obscene suggestions in pm - and if u like I'll post it in the room so we can all point and laugh at the moron,Statement
is not on any meds,Statement
neysa left bruises on me,Statement
PART,Other
lol,Other
how are you 11-08-adultsUser46 chica? ,whQuestion
thats what it DOES,Other
Wellbutrin i tried when i quit smoking..LMAO i had 3 bouts of hives..smoking was the last thing on my mind..the itch and the swelling was horrible,Statement
lol 11-08-adultsUser28.. control your woman!,Other
JOIN,Other
u dont want to live at all just sleep,Statement
naw,Other
i don't wanna,Other
JOIN,Other
"i'm not that ""controlling""",Other
shut up 11-08-adultsUser39,Other
"wow.. I've heard so many opposite stories bout Paxil.. one gained weight, another lost it.. one couldn't sleep, another slept all the time...",Statement
 neither am i just drugs,Other
 alcohol,Other
guess it affects different people very differently..,Statement
JOIN,Other
ha just kidding,Other
"yeah it does, they all do",Other
always 11-08-adultsUser56,Other
looks to be case by case 11-08-adultsUser56,Statement
why 11-08-adultsUser70,whQuestion
JOIN,Other
Id read up on it if I were you 11-08-adultsUser56,Statement
PART,Other
I've been fine on it so far.  I've been sleeping..,Statement
its what makes us individual,Statement
how long?,whQuestion
haven't been eating too much..,Statement
PART,Other
u r not on meds ,Other
"I am good, 11-08-adultsUser3 .. how you doin tonight?",whQuestion
.ACTION will never take wellbutrin again LOL.,Other
PART,Other
bye 11-08-adultsUser70,Other
PART,Other
really 11-08-adultsUser35? Why?,whQuestion
"my tummy is a bit upset, but nothing serious.. I can still eat.",Statement
11-08-adultsUser56 yea i have slept like 5 hours this week,Other
how long have you been taking it 11-08-adultsUser56?,whQuestion
holy crap!,Other
sucks but ill get through it,Statement
"a week now, 11-08-adultsUser8.",Statement
11-08-adultsUser70 probably looks like death,Statement
JOIN,Other
JOIN,Other
yah it will take a few weeks for it to kick in,Other
JOIN,Other
PRIVMSG 11-08-adultsUser13 how are you doing tonight,whQuestion
i'm okay just movin files around and shit boring and time consuming :) ,Statement
anti depressant talk? I want in!,Other
how mean 11-08-adultsUser28,Statement
LOL HEY!,Other
lol 11-08-adultsUser65,Other
LOL 11-08-adultsUser8 i took it for smoking cessation..LMAO 2 1/2 weeks later i had 3 bouts of bad hives....had to get shots 3 times that week..the swelling and itch was so bad,Statement
didnt see you there,Statement
it's already working.. my anxiety is down to near nothing..,Statement
PART,Other
life is a trip,Statement
im leaving,Statement
well dayum 11-08-adultsUser70,Statement
I'm on it too ,Statement
yeah real excitin,Other
haha,Other
hi 11-08-adultsUser65,Other
heyyyyyyyyyy 11-08-adultsUser65 honey *smewchies*,Other
"you don't eat you don't sleep you live on alcohol, what can i say",Statement
JOIN,Other
your HOT?,ynQuestion
hey 11-08-adultsUser35,Other
JOIN,Other
Wellbutrin? since when is Wellbutrin used for that?,whQuestion
welcome to da real world,Statement
ever hear of Zyban?,ynQuestion
Ummm are you taking anything else with it 11-08-adultsUser56?,ynQuestion
yea i stopped taking paxil a week ago,Statement
no,Other
that's wellbutrin,Statement
JOIN,Other
"an people cry when we talk sports , ohh yeah talkin bout wantin to kill themself is much betta convo",Statement
i'll keep you awake for other reasons 11-08-adultsUser70,Statement
hi 11-08-adultsUser91,Other
"11-08-adultsUser30, nobody's talkin bout wanting to kill themselves.",Other
"Paxil, all antidepressants for that matter take at least a few weeks to work",Statement
sex take a deep breath think about till you let it go,Statement
JOIN,Other
PART,Other
might as well,Statement
"u seriously hurt my feelings 11-08-adultsUser28,",Statement
hiya 11-08-adultsUser92 honey *smewchies*,Other
PART,Other
not you 11-08-adultsUser56,Other
11-08-adultsUser30 shut up about it,Other
talkin bout sports makes me wanna talk about killing myself :/ wanting to talk about killing myself makes me wanna go play sports.. .its a vicious circle Gosh,Statement
mwahs 11-08-adultsUser35,Other
lmao 11-08-adultsUser3,Other
PART,Other
go DETROIT,Statement
im going through enough trying not to take that crap,Other
lmao 11-08-adultsUser3,Other
PART,Other
awww 11-08-adultsUser92 *blush*,Other
"11-08-adultsUser30, do I sit in here and complain how bad my life sucks and stuff?  I'm on antidepressants now, and I brought up the topic.  Sorry.",Statement
lol 11-08-adultsUser3,Other
detroit sucks,Statement
hi 11-08-adultsUser1,Other
11-08-adultsUser70... i appologize,Statement
hi,Other
cali is better,Statement
11-08-adultsUser56 i said not you,Statement
hi 11-08-adultsUser26,Other
okay.,Other
scroll up,Statement
michigan sucks,Statement
noth sucks,Statement
PART,Other
JOIN,Other
nortenos sucks,Statement
.ACTION talks about masturbating while depressed.,Other
PART,Other
"thx, i guess 11-08-adultsUser28~ u try watching your ex die in front of u",Statement
<--bitches and complains about how bad her life has been recently but i'll stop now,Statement
moans for no reason,Other
PART,Other
I was actually very surprised that so many people have been on these things.. ,Statement
thats an oxymoron..oh wait I know how thats facilitated,Statement
.ACTION snickers.,Other
"umm not gonna happen, but then again i don't know what you're talkin about 11-08-adultsUser70",Other
look at us babi look at us now,Statement
lol,Other
"if you wanna yak, pm me",Statement
brb I have midgets to watch,Other
im outta here  :beer: ,Other
where is everyone at,whQuestion
chews gum,Statement
he's 2 feet tall,Statement
PART,Other
ta ta 11-08-adultsUser70,Other
PART,Other
every nite i pray i hope that u will stay,Statement
.ACTION is now losted.,Other
JOIN,Other
PART,Other
JOIN,Other
babi look at us,Statement
JOIN,Other
11-08-adultsUser95!!,Other
heyyyyyyyyyyyyyy 11-08-adultsUser95 gurlie :),Other
hi babycakeses!,Other
ewww @ my pm..,Statement
PART,Other
PART,Other
11-08-adultsUser1,Other
PART,Other
hey 11-08-adultsUser95,Other
 im bored,Statement
11-08-adultsUser35,Other
11-08-adultsUser92,Other
PART,Other
who are you 11-08-adultsUser59?,whQuestion
NICK :11-08-adultsUser65,Other
hey 11-08-adultsUser95,Other
LMAO @ 11-08-adultsUser65 ,Other
lol hi 11-08-adultsUser65,Other
is yummylicious,Statement
PART,Other
lol 11-08-adultsUser65,Other
dat guy that smokes that chronic,Statement
.ACTION drools on himself.,Other
ahh ok,Other
.ACTION rubs her belly.,Other
chronic = weed,Statement
sticky icky,Statement
got it,Statement
LMAO 11-08-adultsUser65 change it to wee 11-08-adultsUser65 LOL,Other
put it in a jar!!!,Other
hey 11-08-adultsUser56,Other
JOIN,Other
is cuddlicious,Statement
duh,Statement
hey 11-08-adultsUser28,Other
the name on my phone has changed,Statement
JOIN,Other
huh?,whQuestion
that would be mean I just had a 11-08-adultsUser65 moment,Statement
its not Rick James anymore,Statement
you know all the things you can do with spit vinyl?,ynQuestion
and thought I'd share,Other
hahah!,Other
hey 11-08-adultsUser50,Other
LMAO 11-08-adultsUser65 ,Other
hey 11-08-adultsUser95,Other
im rich james biatch,Statement
it makes a great lube,Statement
is f**kalicious,Other
in a pinch,Statement
its now S & S Swackhammer,Statement
JOIN,Other
JOIN,Other
im rich biatch,Statement
11-08-adultsUser30,Other
oh lord..,Other
why?!?!?,whQuestion
JOIN,Other
que mami,Statement
JOIN,Other
PART,Other
u want me,Statement
look at the last name,Statement
 :beer: ,Statement
jucilicious,Other
.12(((((..4 11-08-adultsUser102 ..12))))),Other
11-08-adultsUser102,Other
hey 11-08-adultsUser101!,Other
yeah...,Other
hey 11-08-adultsUser100 and 11-08-adultsUser99,Other
hey 11-08-adultsUser102,Other
11-08-adultsUser102 im gold,Statement
hiya 11-08-adultsUser102 :),Other
11-08-adultsUser102's here?,ynQuestion
((((((((( 11-08-adultsUser3))))))),Other
hey 11-08-adultsUser3!,Other
11-08-adultsUser95,Other
hi all,Other
.12(((((..4 11-08-adultsUser95 ..12))))),Other
hey 11-08-adultsUser30,Other
hey 11-08-adultsUser102 ,Other
hey 11-08-adultsUser102,Other
hi 11-08-adultsUser35,Other
look at us now,Statement
.4 (((((((((((( .6 11-08-adultsUser3 .4)))))))))))),Other
PART,Other
what is here?,whQuestion
lol i couldnt find you in the P's,Statement
what?,whQuestion
who?,whQuestion
hey 11-08-adultsUser1,Other
oh..,Statement
here is a crowded chat room LOL,Statement
hey 11-08-adultsUser92,Other
JOIN,Other
PART,Other
anyone guys wanna pm,ynQuestion
PART,Other
Im from east LA im wit da 18ST,Statement
burps,Statement
scuse you,Statement
JOIN,Other
lol,Other
farts,Statement
how much it cost?,whQuestion
eitther the room is slow or im lagging  i still see my hellos,Statement
yeah i is 11-08-adultsUser102,Other
great to see you again,Statement
did u fart cuz u blew me away,ynQuestion
lol,Other
brb,Other
JOIN,Other
yep,Other
ohhh ,Statement
sexy love,Other
PART,Other
girl that makes u do,Other
JOIN,Other
hey 11-08-adultsUser106!,Other
PART,Other
11-08-adultsUser101 don't PM without asking,Other
come running back to u,Other
sexy love,Other
.ACTION flops over on the couch and kicks everyone else off.,Other
JOIN,Other
PART,Other
ugh thanks 11-08-adultsUser56,Statement
lol,Other
where are you 11-08-adultsUser59,whQuestion
JOIN,Other
.ACTION falls on the floor.,Other
haha!,Other
im so addicted to her beuty touch,Statement
"11-08-adultsUser101, I have e-herpes",Statement
PART,Other
im listen to dis song,Statement
 boy,Other
jumps in the beanbag,Statement
how is everbody,whQuestion
heya 11-08-adultsUser50,Other
catches 11-08-adultsUser1,Statement
JOIN,Other
was dat a racist comment,Other
wb 11-08-adultsUser61,Other
beanbag ,Statement
did 11-08-adultsUser3 give you those 11-08-adultsUser102?,ynQuestion
PART,Other
hi 11-08-adultsUser92,Other
any guys wanna pm a girl like me,ynQuestion
".ACTION thinks she needs to change her pic back to the old one, too many damn PMs lol.",Other
itz a seat...,Statement
eh i dont get around enough to give anyone anything,Statement
PART,Other
lol,Other
JOIN,Other
PART,Other
"11-08-adultsUser66......if i felt a rock hard cock in my mouth, i owuldnt be in here",Statement
oh,Statement
sexy love,Statement
.ACTION stretches out on the couch and sighs happily.,Other
11-08-adultsUser3 did you physically meet neysa?,ynQuestion
a bag full o beans,Statement
girl take make u do ,Other
.ACTION saunders back in.,Other
PART,Other
make me run to you,Other
omg,Other
newp,Other
Im so off,Statement
PART,Other
making love to you,Other
happy birthday shane!!!!!!!!!!!!!!!!!!!!!!!!!!!,Other
which lady wants to pm me,whQuestion
JOIN,Other
SExy love,Other
so yeah ,Statement
otay,Other
is a beanbag a racist comment?,ynQuestion
you fat mother ####!!!!!!!!!!!!!,Other
was supposed to but never happend why? ,whQuestion
shorty like miiiiiinnnnnnnnnneeeeeeee,Statement
i love....................,Statement
oh im jus curious is all,Statement
i dunno is it?,ynQuestion
PART,Other
JOIN,Other
me,Statement
Yeah Zyban I have heard of 11-08-adultsUser35...,Other
i need...................,Other
JOIN,Other
JOIN,Other
cool cool ,Other
hey 11-08-adultsUser110!,Other
someone said it was I thought,Statement
i desire..................,Other
like dude,Statement
shane ate one too many cakes today i think,Statement
shorty lllllllliiiiiiiiiikeee mine,Other
JOIN,Other
ok i need to put more clothes on,Statement
JOIN,Other
brb,Other
miiiiiiiiiiiiinnnnnnnnnnneeeeeeeeee,Other
aiiiiiiiiiiiiiiiiiiiiiiii,Other
jesus loves you,Statement
like mmmmmmmmiiiiiiiiinnnnnnnnneeeeeeee,Other
JOIN,Other
JOIN,Other
JESUS LOVES YOU,Statement
JOIN,Other
its 11 ,Statement
hi all ,Other
woooooooooaaaahhhhhhhhhhhh,Other
hi 11-08-adultsUser115,Other
firs time using this site ,Statement
he did and he killed a kitten and said that that would be me if I ever told :-(,Statement
welcome to my room,Other
JOIN,Other
.2******Welcome to all who just ed us!!!******.,Other
hello,Other
PART,Other
JOIN,Other
PART,Other
everyone,Other
JOIN,Other
hey 11-08-adultsUser95,Other
JOIN,Other
PART,Other
hi 11-08-adultsUser113,Other
PART,Other
JOIN,Other
PART,Other
JOIN,Other
PART,Other
i love each and everyone of yall,Statement
11-08-adultsUser8,Other
heyyyyyy,Other
hello,Other
welome to my room,Other
lmfao mike,Other
PART,Other
i would dump you in cookies and cream,Statement
PART,Other
PART,Other
with some cherry on toop of yall,Other
this song has gotta go,Statement
PART,Other
yawns,Other
what song,whQuestion
.ACTION falls asleep on the couch.,Other
we w ere just talking about jesus trials throught the desert and the temptations that pursued him,Statement
goodbye to romance,Statement
PART,Other
11-08-adultsUser108.. this ain't your room.,Other
too slow fo me,Statement
one two three,Statement
jesus loves me,Other
.ACTION is backfrontsidewaysandallaroundtheworld.,Other
is there a chat room here that deals with sports and fitness or not ,ynQuestion
three four,Other
Hi all does anyone want to chat with a 23 f from ontario canada,ynQuestion
he loves you more,Other
JOIN,Other
sports? <perk>,ynQuestion
hey 11-08-adultsUser115,Other
PART,Other
hi,Other
hi 11-08-adultsUser118,Other
".ACTION beats herself over the head with a bible ""make it stop make it stop!"".",Other
JOIN,Other
lol,Other
welcome to my room,Other
hey 11-08-adultsUser38,Other
hi 11-08-adultsUser108,Other
11-08-adultsUser108...,Other
we w ere just talking about jesus trials throught the desert and the temptations that pursued him,Statement
yeah its called #prideIsland     type / #prideisland  its all about the fitness,Other
is a christian but is aggravated at denomination churches,Statement
LOL 11-08-adultsUser95 ,Other
JOIN,Other
11-08-adultsUser38 are you in,ynQuestion
welcome to black paradis,Other
make it go away?,ynQuestion
JOIN,Other
PART,Other
hi 11-08-adultsUser116,Other
why dontcha go and try to find it for him 11-08-adultsUser108 :-),whQuestion
.ACTION sets up his altar to summon lucifuge.,Other
welcome to my room,Other
hi 11-08-adultsUser1,Other
LOL 11-08-adultsUser65 ,Other
fitness my asss.... thats the part i felt most after that workout,Statement
lmao 11-08-adultsUser65,Other
we w ere just talking about jesus trials throught the desert and the temptations that pursued him,Statement
hi again 11-08-adultsUser39 ,Other
what the shit is lucifuge?,whQuestion
where you at,whQuestion
.ACTION eyes the loser that seems to think he paid the registration fee for this room.,Other
PART,Other
LMAO 11-08-adultsUser53,Other
PART,Other
 lol@lucifuge,Other
"so, what have we disocvered my children?",whQuestion
satan,Statement
in my home?,ynQuestion
lol,Other
JOIN,Other
LMAO 11-08-adultsUser65 ,Other
you mean lucifer,Other
hi 11-08-adultsUser120,Other
where is your home,whQuestion
welcome to my room,Other
in hell,Statement
JOIN,Other
or lucy-fur LOL,Statement
in Iowa,Statement
i presume,Other
JOIN,Other
we were just talking about jesus trials throught the desert and the temptations that pursued him,Statement
ok,Other
ugh.,Other
hello,Other
11-08-adultsUser102 do you not take private messages,ynQuestion
hey 11-08-adultsUser108... wrong room ,Other
hi 11-08-adultsUser120,Other
PART,Other
:P,Other
hi 11-08-adultsUser7,Other
lol,Other
hi 11-08-adultsUser7,Other
thanks goodness,Statement
lmao,Other
-s,Other
woooohoooo,Other
please don't beat me...with your bible :),Statement
ahhhhhhhhhhhhhh,Other
finally!,Other
ok im back,Statement
hi again 11-08-adultsUser39,Other
hey 11-08-adultsUser7,Other
front,Statement
wb 11-08-adultsUser28,Other
PART,Other
hey 11-08-adultsUser92,Other
if you dont beat me with your torah,Statement
PART,Other
wb 11-08-adultsUser28 ,Other
O.o,Other
Teck n9ne is back homies,Statement
PART,Other
PART,Other
dont fck with the torah 11-08-adultsUser3,Other
JOIN,Other
chattanooga is an hour from me 11-08-adultsUser7,Statement
thanks 11-08-adultsUser7 and 11-08-adultsUser35 (dahlin),Statement
he's the prime minister of hell google it,Statement
lol 11-08-adultsUser95,Other
OMG 11-08-adultsUser3 i would never do that..i don't chat religion,Statement
dont fck with the bible 11-08-adultsUser95,Other
kewl 11-08-adultsUser39,Statement
JOIN,Other
.ACTION is never wrong.,Other
JOIN,Other
well.....,Statement
JOIN,Other
yep,Other
JOIN,Other
well n othing,Other
JOIN,Other
HI 11-08-adultsUser56,Statement
do any women wanna chat?,ynQuestion
the worst that would happen is id get burned to the stake,Other
hey y'all,Other
PART,Other
it goes both ways dear,Statement
hi 11-08-adultsUser104,Other
JOIN,Other
JOIN,Other
PART,Other
"yes, it does go both ways..",Other
JOIN,Other
and i know you dont 11-08-adultsUser35 Chica,Other
PART,Other
PART,Other
nice pic 11-08-adultsUser7,Statement
ty 11-08-adultsUser39,Statement
.ACTION snores on the couch.,Other
i'll dabble in a tad of politics once in awhile but nevah religion..it's too touchy a subject,Statement
JOIN,Other
yvw,Statement
how have u been doing 11-08-adultsUser56..been awhile since chatted,whQuestion
JOIN,Other
JOIN,Other
where ever you go whatever you do ill be here waiting for you,Statement
very much so practically have to put the room on moderation for that ,Statement
"but sports..now that's where i get the label ""hater""...hmph!!",Statement
PART,Other
JOIN,Other
trance boi,Statement
yep@religion,Other
JOIN,Other
PART,Other
JOIN,Other
MODE #talkcity_adults +o 11-08-adultsUser132,Other
.12(((((..4 11-08-adultsUser132 ..12))))),Other
JOIN,Other
mmm...taste like chicken,Statement
11-08-adultsUser132!!!,Other
tatatatnanaantatat,Statement
.2 Hi 11-08-adultsUser133! Welcome to #talkcity_adults!,Other
hey 11-08-adultsUser132,Other
HI 11-08-adultsUser132,Other
hiya 11-08-adultsUser132,Other
do u,Other
PART,Other
do or die,Other
.ACTION swing.,Other
JOIN,Other
mmmmmmmmmmmmm,Other
lovely nick there LOL,Statement
JOIN,Other
hey 11-08-adultsUser132,Other
(((((((((((11-08-adultsUser3))))))))))))),Other
mmmomom,Other
how come everything tastes like chicken but sometimes chicken doesnt taste like chcken,whQuestion
hey 11-08-adultsUser1!!!,Other
PART,Other
hey jeff and 11-08-adultsUser104 and 11-08-adultsUser35,Other
PART,Other
seminilla,Statement
party at silver crib,Statement
hey 11-08-adultsUser30!!!!,Other
PART,Other
lol,Other
"it's the matrix, out of wack",Statement
bring drinks,Statement
food is such a wonderful thing,Statement
11-08-adultsUser12 deop,Statement
MODE #talkcity_adults -o 11-08-adultsUser132,Other
PART,Other
vodka,Other
brb..popcorn is ready,Other
11-08-adultsUser132: Are you a man or a woman?,ynQuestion
that depends if neysa's cooking it 11-08-adultsUser102,Statement
PART,Other
11-08-adultsUser30....... your like the walmart greeter.. only time i see you type is when someone comes in lol,Statement
JOIN,Other
JOIN,Other
packs of ciggareets,Other
brb,Other
hi 11-08-adultsUser12 you sexy bot,Other
JOIN,Other
and ill bring da weeeeeeeeeeeeeeeeeeeeeeeeed,Other
PART,Other
hahaha 11-08-adultsUser28!,Other
JOIN,Other
haha,Other
i love you,Statement
JOIN,Other
nite all,Other
shouldn't dis the future wife,Statement
love u too,Other
i want you,Statement
PART,Other
nite 11-08-adultsUser67,Other
hey 11-08-adultsUser116!,Other
.2 Hi 11-08-adultsUser31! Welcome to #talkcity_adults!,Other
PART,Other
JOIN,Other
no drug talk 11-08-adultsUser91 ,Other
I told her I was gonna teach her how to cook.. turn her into the perfect lil housewife for ya.,Statement
any females want to chat? 25 m canada pm me,Statement
11-08-adultsUser59 ,Statement
JOIN,Other
.12(((((..4 11-08-adultsUser138 ..12))))),Other
so i hear 11-08-adultsUser56,Other
11-08-adultsUser1,Statement
11-08-adultsUser12 i  want your bot lol,Statement
ty 11-08-adultsUser1 :D,Statement
((((11-08-adultsUser3))))),Other
yw 11-08-adultsUser3,Statement
PART,Other
JOIN,Other
JOIN,Other
.wz 73042,Other
" .Gracemont, Oklahoma. -- 9.  9:10 PM CST",Other
 .Temp. 68%    ,Other
PART,Other
JOIN,Other
ny fit ladz 16-20 frm uk pm me pic on pro,Statement
JOIN,Other
hola people,Other
JOIN,Other
and 11-08-teensUser22,Other
PART,Other
".hey, 11-08-teensUser115!.",Other
PART,Other
whats going on 11-08-teensUser22...,whQuestion
PART,Other
JOIN,Other
Justin,Statement
.watching criss angel..,Statement
.j'aime..,Other
JOIN,Other
What class are you gonna be on 11-08-teensUser22? xD,whQuestion
yea...im about to watch futurama...,Statement
.no idea.,Statement
whats balck and white and red all over?,whQuestion
.i always liked necromancers..,Statement
JOIN,Other
"Ahhh, okay.",Other
18/m pm if u try to chat,Statement
an old lady whos been beaten up for her pension book!,Other
17/m/oh here girls any age PM me,Statement
hahahahahahaha,Other
JOIN,Other
You could be one.,Statement
PART,Other
PART,Other
PART,Other
That's what Daniel's gonna be too.,Statement
JOIN,Other
I'm a druid,Statement
any guys wanna chat pm me,Statement
JOIN,Other
18/m pm if u try to chat,Statement
JOIN,Other
JOIN,Other
JOIN,Other
night ya'all.,Other
...and there was 11-08-teensUser119!!!,Other
"whats pink, silver and red?",whQuestion
PART,Other
PART,Other
Biiiiiitch,Statement
a baby with a razor blade!,Other
PART,Other
hahaha,Other
whats green and silver?,whQuestion
same babay 3 monthes later!,Other
"16 f hong kong, anyone wanna chat, pm me ;-) ",Statement
PART,Other
a beach ball??,ynQuestion
does anybody wanna tok,ynQuestion
PART,Other
damn...,Other
i like to have a good time and laugh,Statement
PART,Other
PART,Other
JOIN,Other
what goes round and round and burns?,whQuestion
i like whiskey and cigars and the occasional murder,Statement
JOIN,Other
:11-08-teensUser123!11-08-teensUser123@11-08-teensUser123 MODE #14-19teens +o 11-08-teensUser123,Other
a baby in a microwave,Statement
JOIN,Other
hahahahahahahahahahahahahahahaha,Other
damn,Other
hey ppl,Other
u twizted bro,Statement
hey guys,Other
MY DELIGHTFUL MISHAP!,Other
corny jokes dude shut up,Other
PART,Other
whats balck and blue and scared of sex?,whQuestion
me?,ynQuestion
haha,Other
PART,Other
PART,Other
Oops.,Statement
yawn...,Other
haha,Other
PART,Other
PART,Other
n e 1 from nz,Statement
PART,Other
he didnt finish his morbidly twisted joke serties,Statement
18/m pm if u try to chat,Statement
That's okay.,Statement
haha,Other
yeah,Other
Holla at ya gurrrrl playas if u can handle wat I got,Statement
PART,Other
   ;-) ,Other
PART,Other
praying for love in a lap dance...,Statement
PART,Other
haha,Other
???,whQuestion
PART,Other
JOIN,Other
hey everyone :),Other
hey,Other
...,Statement
heyheyhey,Other
hi,Other
PART,Other
hi,Other
hehehe yay,Other
wut??,whQuestion
lol,Other
nm,Statement
PART,Other
Any guys from GA wanna chat? PM me -------------> 19/f/GA here!,Other
JOIN,Other
k then,Other
who the hell shot kennedy??,whQuestion
JOIN,Other
maybe we shouldve asked jackie?,ynQuestion
PART,Other
JOIN,Other
PART,Other
JOIN,Other
PART,Other
JOIN,Other
PART,Other
i did,Statement
PART,Other
i shot kennedy,Statement
o cool,Other
whos kennedy,whQuestion
any guys or gurls wanna talk with a really bored f 19 tx,ynQuestion
PART,Other
any guy wanna chat with me,ynQuestion
any hot sexy guys wanna chat pm me,Statement
are u kidding??!!,ynQuestion
PART,Other
whos kennedy??!!,whQuestion
17f tx anyone wanna talk?,ynQuestion
14 f mass...pm me if you want to chat,Statement
....yea,Statement
wow ,Other
damn,Other
Barbieee.,Other
PART,Other
15 f cali guys pm me to chat,Statement
no barbie,Other
JOIN,Other
11-08-teensUser56..,Statement
PART,Other
JOIN,Other
if she was real she would have gigantic tits,Statement
"18 m il, girls pm me",Statement
PART,Other
PART,Other
o.0,Other
pm my brass knuckles...,Statement
any hot sexy guys wanna chat pm me,Statement
Hey 11-08-teensUser108,Other
hey 11-08-teensUser29,Other
PART,Other
pm me,Statement
Whaaa?,whQuestion
"u aint gonna find washboard abs and a gret smile on the internet, ladies....damn",Other
PART,Other
any guys wanna chat with me,ynQuestion
ok,Other
PART,Other
match.com,Statement
take it elsewhere,Statement
.ACTION whispers: get a life.,Other
PART,Other
JOIN,Other
Don't do that whisper shit.,Other
JOIN,Other
hello all,Other
haha,Other
???,whQuestion
how is everyone,whQuestion
PART,Other
heyheyhey,Other
fu ck u dude,Other
.ACTION whispers: what the hell for?.,Other
JOIN,Other
-_-,Other
I meant it 11-08-teensUser56.,Statement
who u talkin to?,whQuestion
PART,Other
It's annoying.,Statement
what we talkin about?,whQuestion
is there a girl who can talk to me (17/F)? PM me if so.,ynQuestion
"You gonna kick me, 11-08-teensUser111?",ynQuestion
JOIN,Other
PART,Other
"how big are them guns, texan??",whQuestion
I'll do something much worse.,Statement
JOIN,Other
.ACTION assumes the position.,Other
Like?,whQuestion
like one inch,Statement
.ACTION farts in 11-08-teensUser56's face..,Other
JOIN,Other
hehehe fart,Other
.ACTION inhales deeply.,Other
shell murder anyone u ever talked to,Statement
hi sean,Other
.ACTION whispers: ur a douche.,Other
who,whQuestion
PART,Other
".ACTION whispers: you eat dog shit, and howl at the moon..",Other
..,Statement
Sorry 11-08-teensUser56.,Statement
hahaha,Other
who,whQuestion
why yall so mean,whQuestion
So?,Statement
Lol,Other
damn...,Other
yeah,Other
cant we all just get along,ynQuestion
..,Statement
JOIN,Other
Ohio anybody???,ynQuestion
It didn't even go through.,Statement
no,Other
STOP.,Other
ky,Statement
close,Other
PART,Other
PART,Other
what up,whQuestion
clearly we all cannot get along...,Other
JOIN,Other
i like it,Statement
PART,Other
JOIN,Other
Take on me...,Statement
-,Other
JOIN,Other
PART,Other
*You're not an IRC operator.,Statement
Wtf.,whQuestion
WTF,whQuestion
so how are the girls in here tonight?,whQuestion
JOIN,Other
JOIN,Other
anyone  here listen to z-ro?,ynQuestion
dead,Statement
any guys wanna chat?,ynQuestion
hey everybody wats up?,Other
what up,Other
asl hog?,whQuestion
bad car accident on the way here,Statement
any girls wanna chat,ynQuestion
???,whQuestion
the information superhiway was all jammed up,Statement
i am 13 female washington state chat any1,Statement
what good with u 11-08-teensUser137,whQuestion
it suked,Statement
and u dont know kennedy,Other
13!!!!!!!!!!!,Other
from washington??,ynQuestion
JOIN,Other
JOIN,Other
"female w/cingular cell phone, pm me",Statement
where the girls at,whQuestion
u arent allowed in here me thinks,Statement
lol,Other
Haha why cingular?,whQuestion
here,Statement
ne bi females wanna chat holla,Statement
JOIN,Other
lol,Other
T-Mobile,Statement
nah,Other
not t,Other
any gurls wana chat????17/m/nz pm me,Statement
G-Mobile,Statement
lol,Other
gotaa get at my Gs,Statement
PART,Other
lol,Other
=/,Other
well this is fun,Statement
haha,Other
PART,Other
i am satan,Statement
and u r dead,Other
damn,Other
not me,Other
this room is bluer than my balls,Statement
hey everybody,Other
u just dont know,Statement
lol,Other
no ball talk,Other
hey,Other
PART,Other
ill miss whoever the hell he was,Statement
PART,Other
ppl acting green in here,Statement
im green blooded,Statement
yeah me too,Other
i guess,Statement
good,Statement
i got blue blood,Statement
im bored pm me guys,Statement
0,Other
JOIN,Other
11-08-teensUser141 hello,Other
She's still preoccupied....1985,Statement
any hot girls wanna chat??,ynQuestion
JOIN,Other
:11-08-teensUser142!11-08-teensUser142@11-08-teensUser142 MODE #14-19teens +o 11-08-teensUser142,Other
">>>>>>>>>>>19,m,pa",Statement
PART,Other
slam,Other
JOIN,Other
PART,Other
not a damn dating service,Other
PART,Other
jesus H christ,Other
seems like a dating service...,Statement
damn!,Other
JOIN,Other
match. com,Statement
anymore thats why people are here...,Statement
cya all,Other
0,Other
cheers,Other
PART,Other
for the boredom,Statement
im here to find victims...,Statement
PART,Other
JOIN,Other
PART,Other
haha,Other
11-08-teensUser144!,Other
hmm...you like killing people?,ynQuestion
females pm me,Statement
mhm,Other
who u gonna kill 11-08-teensUser119?,whQuestion
I can seeee youuuu.,Statement
Your brown skin shinnin' in the sunnn.,Other
....oh ......whatever...i dont care lol,Statement
all of em!!!!,Other
kill all you want....,Statement
hopefully...,Statement
i aint gonna stop you...,Statement
good,Statement
good,Statement
wanna help?,ynQuestion
I can tell you my love for you will still be strong after the boys of summer have goneee.,Statement
JOIN,Other
I never will forget those nights.,Statement
yea sure...why not,Other
I wonder if it was a dreammm.,Other
what'',whQuestion
pleez dont say boys of summer,Other
lets kill these bitches....,Statement
JOIN,Other
ever,Other
ok,Other
what,whQuestion
I love this song.,Statement
JOIN,Other
You'll live.,Statement
kill em all,Statement
is there any girl who can just talk to me (17/F)? PM me please. thanks,ynQuestion
what` song,whQuestion
am\,Statement
hmmm... u eva thought of seeing a psychologist? u seem to have an unusual and disturbing fettish for killing 11-08-teensUser119,Statement
JOIN,Other
JOIN,Other
JOIN,Other
